C/A,UNIT,DATE,TIME,ENTRIES,EXITS,num_turnstiles_per_group
N063A,R011,10/12/2019,16:00:00,5213,3659,12
R145,R032,07/02/2019,16:00:00,1741,3662,8
N062A,R010,10/14/2019,18:00:00,4659,3660,10
N060,R010,04/05/2019,22:00:00,3962,3660,9
N062A,R010,03/30/2019,22:00:00,5297,3659,10
R151,R033,05/12/2019,00:00:00,7584,3660,9
N063A,R011,10/26/2019,16:00:00,4611,3657,12
N060,R010,04/26/2019,18:00:00,3744,3658,9
N062,R011,04/20/2019,20:00:00,1857,3657,10
R143,R032,04/30/2019,20:00:00,7734,3659,8
N063A,R011,07/10/2019,12:00:00,13482,3655,12
N062A,R010,08/05/2019,10:00:00,2989,3657,10
R143,R032,03/28/2019,20:00:00,7517,3658,8
R151,R033,04/19/2019,00:00:00,7574,3657,9
N063A,R011,04/27/2019,00:00:00,3367,3654,12
N062A,R010,07/12/2019,10:00:00,2867,3656,10
N063A,R011,10/26/2019,00:00:00,3222,3654,12
N062A,R010,08/29/2019,10:00:00,3098,3655,10
A021,R032,02/14/2019,15:00:00,2372,3656,8
N060,R010,03/15/2019,10:00:00,1447,3655,9
N062A,R010,04/04/2019,22:00:00,5618,3654,10
N062A,R010,06/14/2019,10:00:00,3158,3654,10
R148,R033,07/25/2019,12:00:00,1667,3656,8
N060,R010,12/12/2019,13:00:00,2098,3655,9
R148,R033,05/06/2019,12:00:00,1626,3655,8
R143,R032,07/17/2019,20:00:00,7965,3655,8
R148,R033,07/31/2019,12:00:00,1670,3655,8
N060,R010,06/13/2019,10:00:00,1929,3653,9
N062A,R010,03/20/2019,10:00:00,3014,3651,10
N062A,R010,04/18/2019,22:00:00,5892,3651,10
R148,R033,08/06/2019,12:00:00,1627,3653,8
N060,R010,10/26/2019,14:00:00,1716,3652,9
A021,R032,01/19/2019,19:00:00,1991,3652,8
N063,R011,09/16/2019,20:00:00,3765,3650,10
N062A,R010,01/11/2019,21:00:00,5440,3649,10
N063A,R011,04/21/2019,16:00:00,4000,3647,12
R145,R032,04/23/2019,16:00:00,1768,3651,8
N063A,R011,07/09/2019,12:00:00,13099,3647,12
N062A,R010,11/11/2019,21:00:00,5389,3649,10
A021,R032,03/12/2019,16:00:00,2557,3650,8
N063A,R011,05/09/2019,00:00:00,2872,3646,12
N062A,R010,05/20/2019,18:00:00,5304,3648,10
N060,R010,07/26/2019,18:00:00,3709,3649,9
A021,R032,08/10/2019,20:00:00,1492,3650,8
R145,R032,09/04/2019,16:00:00,1849,3650,8
R143,R032,12/17/2019,19:00:00,7389,3650,8
N063,R011,08/01/2019,20:00:00,4002,3647,10
A021,R032,12/03/2019,15:00:00,2210,3649,8
N062A,R010,04/25/2019,22:00:00,6118,3646,10
N060,R010,05/20/2019,10:00:00,1535,3647,9
N060,R010,09/13/2019,18:00:00,4357,3647,9
N060,R010,02/26/2019,21:00:00,4071,3646,9
N062A,R010,04/24/2019,10:00:00,3218,3645,10
N060,R010,05/16/2019,18:00:00,4027,3646,9
N060,R010,06/12/2019,18:00:00,4475,3646,9
N062A,R010,07/01/2019,22:00:00,5127,3645,10
N062A,R010,08/12/2019,10:00:00,3025,3645,10
N063A,R011,12/04/2019,11:00:00,18523,3643,12
N062A,R010,06/29/2019,22:00:00,4710,3644,10
N062A,R010,08/15/2019,10:00:00,3003,3644,10
R143,R032,09/11/2019,20:00:00,7807,3646,8
N062A,R010,10/01/2019,22:00:00,5274,3644,10
A021,R032,11/25/2019,15:00:00,2250,3646,8
N060,R010,03/28/2019,18:00:00,4313,3644,9
N063,R011,10/28/2019,20:00:00,3716,3643,10
N060,R010,12/11/2019,13:00:00,1842,3644,9
A021,R032,02/19/2019,15:00:00,2167,3644,8
A021,R032,03/07/2019,15:00:00,2465,3644,8
R145,R032,06/04/2019,16:00:00,1791,3644,8
N060,R010,06/26/2019,10:00:00,1637,3643,9
R143,R032,10/29/2019,20:00:00,7909,3644,8
A021,R032,07/29/2019,16:00:00,2219,3643,8
R145,R032,07/31/2019,16:00:00,1885,3643,8
R145,R032,04/03/2019,16:00:00,1804,3642,8
N060,R010,05/13/2019,10:00:00,1593,3641,9
R143,R032,07/12/2019,20:00:00,5555,3642,8
A021,R032,07/22/2019,16:00:00,2304,3642,8
N062,R011,07/30/2019,16:00:00,1924,3640,10
R145,R032,08/06/2019,16:00:00,1802,3642,8
A021,R032,01/12/2019,15:00:00,1215,3641,8
N063A,R011,04/17/2019,00:00:00,2889,3637,12
N063A,R011,06/05/2019,00:00:00,2864,3637,12
A021,R032,01/16/2019,15:00:00,2088,3640,8
N060,R010,02/27/2019,21:00:00,4402,3639,9
N063A,R011,03/20/2019,00:00:00,3145,3636,12
N062A,R010,04/05/2019,18:00:00,5847,3638,10
R148,R033,03/25/2019,12:00:00,1635,3639,8
N060,R010,01/23/2019,13:00:00,1838,3637,9
N062,R011,06/12/2019,16:00:00,1890,3636,10
R143,R032,08/05/2019,20:00:00,7453,3638,8
R151,R033,09/02/2019,20:00:00,3449,3637,9
N063A,R011,01/07/2019,15:00:00,4411,3633,12
N062,R011,02/15/2019,23:00:00,2428,3635,10
N060,R010,02/21/2019,21:00:00,4002,3636,9
N060,R010,04/05/2019,10:00:00,1603,3635,9
N063A,R011,04/10/2019,00:00:00,2971,3632,12
R145,R032,04/06/2019,16:00:00,1221,3636,8
N063A,R011,11/16/2019,15:00:00,4871,3632,12
A021,R032,06/30/2019,16:00:00,1385,3635,8
R143,R032,09/12/2019,20:00:00,7781,3635,8
R148,R033,09/09/2019,12:00:00,1423,3635,8
N063A,R011,12/27/2019,11:00:00,9988,3631,12
A021,R032,02/08/2019,15:00:00,2440,3633,8
N062A,R010,04/21/2019,18:00:00,3953,3631,10
A021,R032,10/13/2019,20:00:00,1168,3633,8
R151,R033,10/12/2019,12:00:00,2363,3632,9
N063A,R011,12/26/2019,23:00:00,4256,3629,12
R145,R032,03/15/2019,16:00:00,1904,3632,8
R148,R033,04/08/2019,12:00:00,1597,3632,8
N060,R010,04/12/2019,10:00:00,1621,3630,9
N060,R010,05/06/2019,10:00:00,1662,3630,9
N060,R010,07/31/2019,18:00:00,4747,3630,9
R151,R033,02/28/2019,15:00:00,3121,3629,9
R151,R033,11/02/2019,00:00:00,8040,3629,9
N063A,R011,01/08/2019,15:00:00,4151,3625,12
N063A,R011,07/20/2019,16:00:00,4123,3625,12
N062,R011,08/01/2019,16:00:00,2012,3627,10
N063A,R011,09/12/2019,00:00:00,2737,3626,11
R143,R032,03/07/2019,19:00:00,7436,3628,8
R148,R033,05/23/2019,12:00:00,1700,3628,8
N063,R011,05/30/2019,20:00:00,4296,3626,10
N062,R011,06/29/2019,20:00:00,2047,3626,10
R148,R033,08/07/2019,12:00:00,1683,3628,8
A021,R032,10/21/2019,16:00:00,2296,3628,8
R143,R032,12/13/2019,19:00:00,7037,3629,7
N063A,R011,01/19/2019,19:00:00,3901,3623,12
A021,R032,05/11/2019,20:00:00,1593,3627,8
N062A,R010,07/11/2019,10:00:00,2990,3625,10
N062,R011,10/12/2019,20:00:00,2161,3624,10
R145,R032,02/05/2019,15:00:00,1323,3625,8
N062A,R010,04/09/2019,18:00:00,5460,3623,10
A021,R032,04/29/2019,16:00:00,2314,3625,8
N060,R010,06/07/2019,10:00:00,1521,3624,9
N062A,R010,09/14/2019,22:00:00,4884,3623,10
R148,R033,05/20/2019,12:00:00,1621,3624,8
N063A,R011,06/16/2019,20:00:00,4423,3620,12
N063,R011,11/21/2019,19:00:00,3832,3622,10
N060,R010,04/15/2019,10:00:00,1674,3622,9
N063A,R011,06/04/2019,12:00:00,13667,3618,12
N062A,R010,06/17/2019,10:00:00,3301,3620,10
N063A,R011,07/07/2019,20:00:00,4419,3618,12
N062A,R010,11/03/2019,17:00:00,3474,3620,10
N062A,R010,04/06/2019,18:00:00,4820,3619,10
A021,R032,04/20/2019,16:00:00,1311,3621,8
N062A,R010,06/19/2019,22:00:00,5906,3619,10
R145,R032,12/13/2019,15:00:00,1958,3621,8
N063A,R011,06/26/2019,12:00:00,13523,3616,12
R143,R032,08/02/2019,20:00:00,5464,3620,8
N063,R011,09/05/2019,20:00:00,3779,3618,10
N060,R010,02/09/2019,17:00:00,3245,3618,9
R143,R032,03/05/2019,19:00:00,7499,3619,8
R143,R032,03/15/2019,20:00:00,6958,3619,8
R145,R032,06/11/2019,16:00:00,1803,3619,8
R145,R032,09/12/2019,16:00:00,1971,3619,8
R143,R032,09/18/2019,20:00:00,8005,3619,8
N062A,R010,11/25/2019,21:00:00,3934,3620,7
N062,R011,08/22/2019,16:00:00,2059,3616,10
N062A,R010,04/23/2019,22:00:00,5886,3615,10
N063A,R011,05/07/2019,10:56:30,11944,3613,12
N063,R011,07/24/2019,20:00:00,3995,3615,10
N060,R010,01/15/2019,21:00:00,4240,3615,9
N060,R010,02/06/2019,21:00:00,4775,3615,9
N062A,R010,03/16/2019,22:00:00,5130,3614,10
N063A,R011,12/16/2019,11:00:00,18409,3612,12
R143,R032,06/13/2019,20:00:00,7589,3615,8
N062A,R010,09/03/2019,22:00:00,5120,3613,10
N060,R010,10/24/2019,18:00:00,4257,3614,9
R145,R032,10/24/2019,16:00:00,1965,3615,8
N063A,R011,12/19/2019,23:00:00,2707,3611,12
N060,R010,05/10/2019,18:00:00,3971,3613,9
N062A,R010,05/23/2019,22:00:00,5430,3612,10
N060,R010,09/21/2019,22:00:00,2587,3613,9
N062A,R010,02/26/2019,21:00:00,5530,3611,10
N062A,R010,07/02/2019,10:00:00,3043,3611,10
N062A,R010,07/29/2019,22:00:00,5092,3611,10
N060,R010,07/25/2019,18:00:00,3823,3611,9
R151,R033,08/24/2019,00:00:00,6331,3611,9
N062A,R010,12/06/2019,17:00:00,4885,3611,9
N062A,R010,03/27/2019,18:00:00,5442,3608,10
N060,R010,05/02/2019,18:00:00,4117,3609,9
N062A,R010,06/27/2019,10:00:00,2956,3608,10
R145,R032,06/22/2019,20:00:00,1489,3610,8
R143,R032,07/29/2019,20:00:00,7541,3610,8
N063A,R011,10/24/2019,00:00:00,2904,3606,12
N063,R011,12/04/2019,19:00:00,3826,3608,10
R143,R032,01/04/2019,19:00:00,6730,3609,8
A021,R032,02/05/2019,15:00:00,2051,3609,8
N063A,R011,02/02/2019,15:00:00,4535,3605,12
R148,R033,02/19/2019,11:00:00,1280,3609,8
R145,R032,03/23/2019,16:00:00,1075,3609,8
N062,R011,05/10/2019,16:00:00,2002,3607,10
R143,R032,05/21/2019,20:00:00,7658,3609,8
N060,R010,11/30/2019,21:00:00,2854,3608,9
R143,R032,02/13/2019,19:00:00,7520,3608,8
N060,R010,11/09/2019,17:00:00,3046,3607,9
R148,R033,06/17/2019,12:00:00,1566,3607,8
N062,R011,08/06/2019,16:00:00,1968,3605,10
N060,R010,06/18/2019,10:00:00,1779,3605,9
N062A,R010,08/14/2019,22:00:00,5578,3604,10
N062A,R010,08/20/2019,10:00:00,3015,3604,10
N060,R010,03/25/2019,10:00:00,1573,3604,9
N062A,R010,05/31/2019,10:00:00,3094,3603,10
N062,R011,10/30/2019,16:00:00,2006,3603,10
A021,R032,07/05/2019,16:00:00,1950,3604,8
R143,R032,07/11/2019,20:00:00,7747,3604,8
A021,R032,10/14/2019,16:00:00,2047,3604,8
N062,R011,06/18/2019,16:00:00,2049,3601,10
N062,R011,01/21/2019,19:00:00,2168,3600,10
N062,R011,02/08/2019,23:00:00,1992,3600,10
N060,R010,02/12/2019,21:00:00,3988,3601,9
N063A,R011,03/17/2019,16:00:00,4254,3598,12
N060,R010,12/07/2019,17:00:00,3074,3601,9
R145,R032,03/04/2019,19:00:00,4258,3601,8
N063,R011,11/08/2019,19:00:00,4059,3599,10
N063A,R011,11/23/2019,15:00:00,4542,3597,12
R148,R033,05/02/2019,12:00:00,1707,3600,8
N063,R011,09/10/2019,20:00:00,3993,3598,10
N063A,R011,12/20/2019,11:00:00,16126,3596,12
N062A,R010,01/03/2019,21:00:00,5680,3596,10
N062,R011,03/15/2019,16:00:00,1968,3596,10
N060,R010,03/29/2019,22:00:00,3566,3597,9
N062,R011,06/22/2019,20:00:00,2152,3596,10
R145,R032,07/06/2019,20:00:00,1390,3598,8
N063A,R011,08/16/2019,00:00:00,3197,3594,12
N062A,R010,08/19/2019,10:00:00,2983,3596,10
N063A,R011,11/11/2019,15:00:00,4420,3594,12
N062A,R010,05/15/2019,22:00:00,5670,3595,10
A021,R032,09/07/2019,16:00:00,1291,3597,8
N063,R011,12/11/2019,19:00:00,3927,3595,10
R148,R033,05/09/2019,12:00:00,1799,3596,8
N063,R011,08/14/2019,20:00:00,3893,3594,10
N062A,R010,08/31/2019,22:00:00,4238,3594,10
N060,R010,12/13/2019,17:00:00,3958,3595,9
N062,R011,01/29/2019,23:00:00,1361,3593,10
N062A,R010,02/09/2019,17:00:00,4084,3593,10
N062A,R010,11/18/2019,21:00:00,5325,3593,10
N063,R011,10/08/2019,20:00:00,3761,3592,10
R143,R032,06/14/2019,20:00:00,5943,3593,8
N063A,R011,08/31/2019,16:00:00,4738,3589,12
R151,R033,09/02/2019,00:00:00,5375,3592,9
N063A,R011,10/12/2019,18:53:18,3426,3589,12
R143,R032,11/13/2019,19:00:00,7608,3593,8
N062,R011,02/14/2019,23:00:00,1716,3590,10
A021,R032,02/16/2019,19:00:00,1634,3592,8
N063A,R011,11/02/2019,12:00:00,4966,3588,12
N063A,R011,05/19/2019,16:00:00,4128,3587,12
R148,R033,06/10/2019,12:00:00,1394,3591,8
N063,R011,08/06/2019,20:00:00,3965,3589,10
R151,R033,09/15/2019,00:00:00,6435,3590,9
N062,R011,10/17/2019,16:00:00,2129,3589,10
N063A,R011,02/16/2019,15:00:00,4575,3586,12
N062A,R010,03/13/2019,18:00:00,5757,3588,10
R145,R032,06/08/2019,20:00:00,1622,3590,8
R145,R032,07/05/2019,16:00:00,1526,3590,8
N062A,R010,07/13/2019,22:00:00,3898,3588,10
N063,R011,08/13/2019,20:00:00,3816,3588,10
N063,R011,09/11/2019,20:00:00,4111,3588,10
N062,R011,11/28/2019,15:00:00,1828,3588,10
N062,R011,03/29/2019,16:00:00,2049,3587,10
N063A,R011,05/22/2019,00:00:00,3133,3585,12
A021,R032,01/19/2019,15:00:00,1355,3588,8
N062A,R010,03/14/2019,10:00:00,2982,3586,10
N060,R010,12/09/2019,21:00:00,4509,3587,9
N062A,R010,04/30/2019,10:00:00,3029,3585,10
R143,R032,05/07/2019,20:00:00,7776,3587,8
R145,R032,10/13/2019,16:00:00,1233,3587,8
N062A,R010,11/05/2019,17:00:00,4323,3585,10
R143,R032,02/08/2019,19:00:00,6925,3586,8
N062A,R010,02/27/2019,21:00:00,5566,3584,10
R151,R033,09/14/2019,00:00:00,7416,3585,9
N062A,R010,01/02/2019,21:00:00,5549,3583,10
R143,R032,02/19/2019,19:00:00,7213,3585,8
N062A,R010,06/10/2019,18:00:00,5510,3583,10
N062A,R010,06/12/2019,22:00:00,6052,3583,10
N060,R010,09/11/2019,18:00:00,4786,3584,9
A021,R032,12/15/2019,19:00:00,1720,3585,8
R143,R032,05/01/2019,20:00:00,7842,3584,8
R145,R032,11/08/2019,15:00:00,1873,3584,8
R151,R033,02/07/2019,15:00:00,3044,3582,9
N063A,R011,03/21/2019,00:00:00,3001,3579,12
N063A,R011,05/23/2019,00:00:00,3163,3579,12
N063,R011,08/15/2019,20:00:00,3923,3581,10
N060,R010,05/30/2019,18:00:00,4343,3581,9
N062,R011,11/05/2019,23:00:00,1446,3580,10
N062A,R010,01/22/2019,21:00:00,5266,3579,10
N060,R010,02/19/2019,21:00:00,4101,3580,9
A021,R032,03/23/2019,16:00:00,1261,3581,8
N063A,R011,03/27/2019,00:00:00,3134,3577,12
N062A,R010,05/04/2019,22:00:00,4777,3579,10
N062A,R010,06/13/2019,22:00:00,5994,3579,10
R143,R032,08/16/2019,20:00:00,5139,3581,8
R143,R032,08/22/2019,20:00:00,7334,3581,8
R145,R032,08/23/2019,16:00:00,2316,3581,8
N063,R011,10/07/2019,20:00:00,3868,3578,10
N060,R010,10/12/2019,22:00:00,2689,3579,9
N063A,R011,02/18/2019,11:00:00,7070,3575,12
N062A,R010,09/30/2019,10:00:00,2885,3577,10
A021,R032,02/23/2019,15:00:00,1216,3578,8
N060,R010,07/16/2019,18:00:00,3663,3577,9
R145,R032,09/05/2019,16:00:00,1836,3578,8
N063A,R011,10/05/2019,12:00:00,4988,3574,12
R143,R032,10/21/2019,20:00:00,7343,3578,8
N062A,R010,11/05/2019,13:00:00,3202,3576,10
N063A,R011,03/23/2019,00:00:00,3552,3573,12
R151,R033,03/23/2019,00:00:00,7792,3576,9
A021,R032,12/28/2019,23:00:00,1675,3577,8
N062A,R010,06/26/2019,22:00:00,6268,3574,10
N063,R011,12/18/2019,19:00:00,4146,3574,10
N062A,R010,04/05/2019,10:00:00,2984,3573,10
A021,R032,04/15/2019,16:00:00,2361,3575,8
R145,R032,05/09/2019,16:00:00,1822,3575,8
R145,R032,06/25/2019,16:00:00,1753,3575,8
R151,R033,02/01/2019,23:00:00,5804,3572,9
N062A,R010,03/20/2019,18:00:00,5913,3571,10
A021,R032,06/01/2019,20:00:00,1701,3573,8
N062,R011,03/16/2019,20:00:00,1990,3570,10
N062A,R010,04/25/2019,10:00:00,3105,3570,10
N062A,R010,05/01/2019,18:00:00,5733,3570,10
N062A,R010,06/26/2019,14:00:00,3718,3570,10
R143,R032,12/07/2019,19:00:00,2040,3572,8
R145,R032,01/30/2019,19:00:00,5157,3571,8
N062A,R010,04/04/2019,10:00:00,2941,3569,10
N062A,R010,05/13/2019,10:00:00,3125,3569,10
N062A,R010,08/22/2019,10:00:00,3003,3569,10
N063,R011,09/04/2019,20:00:00,3813,3569,10
N063,R011,07/25/2019,20:00:00,4157,3568,10
N060,R010,09/20/2019,10:00:00,1465,3569,9
N062A,R010,04/03/2019,10:00:00,3191,3567,10
N063,R011,10/09/2019,20:00:00,3621,3567,10
A021,R032,04/14/2019,16:00:00,1219,3568,8
N063A,R011,05/18/2019,12:00:00,5034,3564,12
N062,R011,08/15/2019,16:00:00,2029,3566,10
N063A,R011,07/05/2019,12:00:00,6749,3563,12
N062,R011,07/17/2019,16:00:00,1971,3565,10
N060,R010,11/06/2019,13:00:00,1864,3566,9
R145,R032,11/09/2019,19:00:00,1688,3567,8
N060,R010,03/15/2019,18:00:00,3938,3565,9
R145,R032,04/12/2019,16:00:00,1958,3566,8
N060,R010,05/10/2019,10:00:00,1490,3565,9
N062A,R010,10/19/2019,22:00:00,4884,3564,10
R151,R033,03/17/2019,00:00:00,7464,3564,9
N063A,R011,08/24/2019,00:00:00,3541,3561,12
R151,R033,01/24/2019,17:38:58,3756,3563,9
N060,R010,04/06/2019,18:00:00,3435,3563,9
R148,R033,07/29/2019,12:00:00,1548,3564,8
N063,R011,11/25/2019,19:00:00,3606,3562,10
R143,R032,02/28/2019,19:00:00,7216,3563,8
N062A,R010,04/27/2019,22:00:00,5084,3561,10
R145,R032,05/16/2019,16:00:00,2020,3563,8
N063A,R011,07/14/2019,00:00:00,3042,3559,12
A021,R032,11/09/2019,19:00:00,1591,3563,8
N063A,R011,12/14/2019,15:00:00,4880,3559,12
R143,R032,05/23/2019,20:00:00,7527,3562,8
R148,R033,08/01/2019,12:00:00,1620,3562,8
R143,R032,08/14/2019,20:00:00,7500,3562,8
N062A,R010,01/26/2019,17:00:00,4047,3559,10
N062A,R010,04/12/2019,22:00:00,5502,3559,10
R148,R033,06/12/2019,12:00:00,1772,3561,8
N060,R010,10/10/2019,22:00:00,4554,3560,9
N062,R011,02/16/2019,19:00:00,1979,3558,10
N060,R010,06/18/2019,18:00:00,3961,3559,9
N062,R011,10/09/2019,16:00:00,1993,3558,10
A021,R032,11/19/2019,15:00:00,2222,3560,8
N063A,R011,03/31/2019,20:00:00,4379,3555,12
N060,R010,05/14/2019,18:00:00,4164,3558,9
N063A,R011,11/09/2019,15:00:00,4720,3555,12
R143,R032,05/09/2019,20:00:00,7681,3558,8
A021,R032,09/30/2019,16:00:00,2225,3558,8
N062A,R010,10/09/2019,10:00:00,2870,3556,10
N062A,R010,12/12/2019,13:00:00,3404,3556,10
N060,R010,01/03/2019,21:00:00,4109,3556,9
A021,R032,09/09/2019,16:00:00,2528,3556,8
R151,R033,11/27/2019,23:00:00,6442,3555,9
N062A,R010,08/26/2019,10:00:00,3185,3553,10
N063A,R011,04/02/2019,00:00:00,2802,3550,12
N063A,R011,06/07/2019,00:00:00,3047,3550,12
N063A,R011,08/02/2019,00:00:00,3060,3550,12
N063,R011,09/23/2019,20:00:00,3896,3552,10
N062,R011,02/11/2019,23:00:00,1355,3551,10
N063A,R011,05/20/2019,12:00:00,14722,3549,12
N062A,R010,05/25/2019,18:00:00,5076,3552,9
N062,R011,08/13/2019,16:00:00,2074,3551,10
R145,R032,01/07/2019,19:00:00,5133,3551,8
R143,R032,11/12/2019,19:00:00,7482,3551,8
N060,R010,11/27/2019,17:00:00,4701,3550,9
R145,R032,05/04/2019,16:00:00,1177,3550,8
N063A,R011,10/28/2019,12:00:00,14042,3546,12
N060,R010,03/29/2019,10:00:00,1481,3548,9
N062A,R010,04/02/2019,10:00:00,3192,3547,10
R145,R032,05/02/2019,16:00:00,1838,3549,8
R145,R032,05/08/2019,16:00:00,1778,3549,8
N062A,R010,05/19/2019,18:00:00,4385,3547,10
N063A,R011,08/10/2019,12:00:00,4547,3545,12
R145,R032,12/15/2019,15:00:00,1106,3549,8
N060,R010,05/31/2019,10:00:00,1607,3547,9
N062A,R010,05/30/2019,22:00:00,5544,3545,10
N062,R011,07/10/2019,16:00:00,1951,3545,10
R143,R032,07/09/2019,20:00:00,7884,3547,8
N062A,R010,07/19/2019,10:00:00,2927,3545,10
R145,R032,08/22/2019,16:00:00,1906,3547,8
N063,R011,11/26/2019,19:00:00,3651,3545,10
N060,R010,12/29/2019,17:00:00,3049,3546,9
N063A,R011,01/09/2019,15:00:00,4724,3542,12
N062A,R010,03/21/2019,18:00:00,5385,3544,10
N062A,R010,08/10/2019,18:00:00,4507,3544,10
N063A,R011,10/16/2019,00:00:00,2997,3542,12
N062A,R010,02/11/2019,21:00:00,5077,3543,10
N063,R011,07/23/2019,20:00:00,3938,3543,10
N062,R011,11/04/2019,23:00:00,1636,3543,10
N062A,R010,06/24/2019,10:00:00,2894,3542,10
N062A,R010,08/05/2019,22:00:00,5095,3542,10
R151,R033,09/28/2019,12:00:00,2365,3543,9
N062A,R010,10/09/2019,18:00:00,4927,3542,10
R151,R033,09/07/2019,12:00:00,2405,3542,9
N060,R010,10/24/2019,22:00:00,4568,3542,9
N062A,R010,10/26/2019,14:00:00,3550,3540,10
N062A,R010,02/23/2019,21:00:00,4500,3539,10
N062,R011,05/11/2019,20:00:00,1978,3539,10
N063A,R011,05/12/2019,20:00:00,4532,3537,12
A021,R032,07/08/2019,16:00:00,2209,3541,8
N060,R010,04/13/2019,22:00:00,2653,3539,9
N062,R011,07/05/2019,16:00:00,2342,3538,10
N063A,R011,10/31/2019,00:00:00,2811,3536,12
N062A,R010,12/13/2019,13:00:00,3581,3538,10
N062A,R010,12/18/2019,13:00:00,3472,3538,10
N062A,R010,05/11/2019,18:00:00,4766,3537,10
N060,R010,12/10/2019,13:00:00,1775,3538,9
A021,R032,03/11/2019,16:00:00,2371,3538,8
N062A,R010,05/10/2019,10:00:00,2888,3536,10
N060,R010,11/27/2019,21:00:00,3150,3537,9
A021,R032,01/18/2019,15:00:00,2405,3537,8
R145,R032,04/13/2019,16:00:00,1235,3537,8
N062A,R010,04/26/2019,14:00:00,4202,3535,10
A021,R032,08/03/2019,20:00:00,1538,3537,8
A021,R032,03/18/2019,16:00:00,2216,3536,8
R145,R032,05/23/2019,16:00:00,1966,3536,8
N062A,R010,07/01/2019,10:00:00,3062,3534,10
N060,R010,06/19/2019,10:00:00,1567,3534,9
N062,R011,01/31/2019,23:00:00,1357,3532,10
N060,R010,02/13/2019,13:00:00,1771,3533,9
N060,R010,04/04/2019,18:00:00,4055,3533,9
N062A,R010,05/01/2019,10:00:00,3080,3532,10
N063,R011,11/06/2019,19:00:00,3973,3532,10
N063A,R011,05/01/2019,00:00:00,2849,3529,12
N062A,R010,12/24/2019,17:00:00,4247,3531,10
R145,R032,12/24/2019,15:00:00,1700,3533,8
R148,R033,08/14/2019,12:00:00,1616,3532,8
R143,R032,02/05/2019,19:00:00,6966,3531,8
N063A,R011,08/24/2019,12:00:00,4853,3527,12
A021,R032,02/23/2019,19:00:00,1777,3530,8
N062,R011,07/25/2019,16:00:00,2090,3528,10
N062A,R010,08/07/2019,22:00:00,5312,3528,10
N062A,R010,12/21/2019,21:00:00,4561,3528,10
R143,R032,04/10/2019,20:00:00,7471,3530,7
N062,R011,05/26/2019,20:00:00,2197,3527,10
R145,R032,07/30/2019,16:00:00,1928,3529,8
A021,R032,02/28/2019,15:00:00,2290,3528,8
N060,R010,08/24/2019,22:00:00,2569,3527,9
N063,R011,10/01/2019,20:00:00,3793,3526,10
R145,R032,12/25/2019,19:00:00,1268,3528,8
R148,R033,04/12/2019,12:00:00,1721,3527,8
N062A,R010,05/09/2019,22:00:00,5463,3525,10
N063,R011,07/18/2019,20:00:00,4072,3525,10
R151,R033,10/06/2019,00:00:00,7660,3526,9
N062,R011,12/30/2019,15:00:00,2622,3525,10
R148,R033,01/03/2019,11:00:00,1224,3526,8
N060,R010,01/29/2019,21:00:00,4012,3525,9
R143,R032,05/10/2019,20:00:00,6655,3524,8
N063A,R011,08/29/2019,00:00:00,2906,3520,12
N063A,R011,03/10/2019,20:00:00,4295,3519,12
N063A,R011,05/05/2019,16:00:00,4196,3519,12
R143,R032,06/24/2019,20:00:00,7672,3523,8
N060,R010,09/19/2019,18:00:00,4293,3522,9
N063A,R011,10/19/2019,12:00:00,5246,3519,12
N063A,R011,03/15/2019,12:00:00,12525,3518,12
R148,R033,04/05/2019,12:00:00,1860,3522,8
R143,R032,08/13/2019,20:00:00,7573,3522,8
N063,R011,09/19/2019,20:00:00,4045,3520,10
N063,R011,10/25/2019,20:00:00,3539,3520,10
N063,R011,07/30/2019,20:00:00,3942,3519,10
R148,R033,03/15/2019,12:00:00,1648,3520,8
N062,R011,06/10/2019,16:00:00,2322,3518,10
R143,R032,03/06/2019,19:00:00,7529,3519,8
N063,R011,07/22/2019,20:00:00,4029,3517,10
N062A,R010,05/29/2019,10:00:00,3055,3517,9
N060,R010,07/12/2019,18:00:00,4080,3517,9
N062A,R010,07/10/2019,22:00:00,5624,3516,10
N062A,R010,01/23/2019,21:00:00,5289,3515,10
R143,R032,02/27/2019,19:00:00,7376,3517,8
R143,R032,04/03/2019,20:00:00,7709,3517,8
N063,R011,07/17/2019,20:00:00,4074,3515,10
N060,R010,08/08/2019,18:00:00,3821,3516,9
N060,R010,12/23/2019,21:00:00,3040,3516,9
N060,R010,05/02/2019,22:00:00,4407,3515,9
R151,R033,01/05/2019,23:00:00,4935,3514,9
R151,R033,05/11/2019,12:00:00,1970,3514,9
N060,R010,05/21/2019,18:00:00,4056,3514,9
R145,R032,07/09/2019,16:00:00,1788,3515,8
N062A,R010,08/09/2019,10:00:00,2988,3513,10
N062A,R010,04/18/2019,10:00:00,3232,3512,10
A021,R032,04/27/2019,20:00:00,1510,3514,8
N063A,R011,05/25/2019,12:00:00,4654,3510,12
R143,R032,01/25/2019,19:00:00,6991,3513,8
N062A,R010,11/07/2019,13:00:00,3284,3511,10
N062A,R010,11/07/2019,17:00:00,4392,3511,10
N062A,R010,07/17/2019,22:00:00,5675,3510,10
R151,R033,11/18/2019,15:00:00,3172,3511,9
N060,R010,12/21/2019,17:00:00,2671,3511,9
R145,R032,05/13/2019,20:00:00,5874,3511,8
R151,R033,08/31/2019,00:00:00,6104,3510,9
